performance,id,vocal,background,mixture,vocal_start,vocal_end,background_start,background_end,mixture_start,mixture_end
148467935_2968771951,148467935_2968771951-001-001,1/MY/zh-Hans/148467935_2968771951/vocal.ogg,1/MY/zh-Hans/148467935_2968771951/background.m4a,1/MY/zh-Hans/148467935_2968771951/mix.m4a,3.2275,6.2275,2.13,5.13,2.13,5.13
148467935_2968771951,148467935_2968771951-001-002,1/MY/zh-Hans/148467935_2968771951/vocal.ogg,1/MY/zh-Hans/148467935_2968771951/background.m4a,1/MY/zh-Hans/148467935_2968771951/mix.m4a,4.7275,7.7275,3.63,6.63,3.63,6.63
148467935_2968771951,148467935_2968771951-002-000,1/MY/zh-Hans/148467935_2968771951/vocal.ogg,1/MY/zh-Hans/148467935_2968771951/background.m4a,1/MY/zh-Hans/148467935_2968771951/mix.m4a,11.1475,14.1475,10.05,13.05,10.05,13.05
148467935_2968771951,148467935_2968771951-002-001,1/MY/zh-Hans/148467935_2968771951/vocal.ogg,1/MY/zh-Hans/148467935_2968771951/background.m4a,1/MY/zh-Hans/148467935_2968771951/mix.m4a,12.6475,15.6475,11.55,14.55,11.55,14.55
148467935_2968771951,148467935_2968771951-002-002,1/MY/zh-Hans/148467935_2968771951/vocal.ogg,1/MY/zh-Hans/148467935_2968771951/background.m4a,1/MY/zh-Hans/148467935_2968771951/mix.m4a,14.1475,17.1475,13.05,16.05,13.05,16.05
148467935_2968771951,148467935_2968771951-002-003,1/MY/zh-Hans/148467935_2968771951/vocal.ogg,1/MY/zh-Hans/148467935_2968771951/background.m4a,1/MY/zh-Hans/148467935_2968771951/mix.m4a,15.6475,18.6475,14.55,17.55,14.55,17.55
148467935_2968771951,148467935_2968771951-002-004,1/MY/zh-Hans/148467935_2968771951/vocal.ogg,1/MY/zh-Hans/148467935_2968771951/background.m4a,1/MY/zh-Hans/148467935_2968771951/mix.m4a,17.1475,20.1475,16.05,19.05,16.05,19.05
148467935_2968771951,148467935_2968771951-002-005,1/MY/zh-Hans/148467935_2968771951/vocal.ogg,1/MY/zh-Hans/148467935_2968771951/background.m4a,1/MY/zh-Hans/148467935_2968771951/mix.m4a,18.6475,21.6475,17.55,20.55,17.55,20.55
148467935_2968771951,148467935_2968771951-002-006,1/MY/zh-Hans/148467935_2968771951/vocal.ogg,1/MY/zh-Hans/148467935_2968771951/background.m4a,1/MY/zh-Hans/148467935_2968771951/mix.m4a,20.1475,23.1475,19.05,22.05,19.05,22.05
148467935_2968771951,148467935_2968771951-004-000,1/MY/zh-Hans/148467935_2968771951/vocal.ogg,1/MY/zh-Hans/148467935_2968771951/background.m4a,1/MY/zh-Hans/148467935_2968771951/mix.m4a,24.6175,27.6175,23.52,26.52,23.52,26.52
148467935_2968771951,148467935_2968771951-004-001,1/MY/zh-Hans/148467935_2968771951/vocal.ogg,1/MY/zh-Hans/148467935_2968771951/background.m4a,1/MY/zh-Hans/148467935_2968771951/mix.m4a,26.1175,29.1175,25.02,28.02,25.02,28.02
1041654549_2808585923,1041654549_2808585923-002-000,1/IN/ml/1041654549_2808585923/vocal.ogg,1/IN/ml/1041654549_2808585923/background.m4a,1/IN/ml/1041654549_2808585923/mix.m4a,3.6675,6.6675,3.33,6.33,3.33,6.33
1041654549_2808585923,1041654549_2808585923-002-001,1/IN/ml/1041654549_2808585923/vocal.ogg,1/IN/ml/1041654549_2808585923/background.m4a,1/IN/ml/1041654549_2808585923/mix.m4a,5.1675,8.1675,4.83,7.83,4.83,7.83
1041654549_2808585923,1041654549_2808585923-002-002,1/IN/ml/1041654549_2808585923/vocal.ogg,1/IN/ml/1041654549_2808585923/background.m4a,1/IN/ml/1041654549_2808585923/mix.m4a,6.6675,9.6675,6.33,9.33,6.33,9.33
1041654549_2808585923,1041654549_2808585923-002-003,1/IN/ml/1041654549_2808585923/vocal.ogg,1/IN/ml/1041654549_2808585923/background.m4a,1/IN/ml/1041654549_2808585923/mix.m4a,8.1675,11.1675,7.83,10.83,7.83,10.83
1041654549_2808585923,1041654549_2808585923-002-004,1/IN/ml/1041654549_2808585923/vocal.ogg,1/IN/ml/1041654549_2808585923/background.m4a,1/IN/ml/1041654549_2808585923/mix.m4a,9.6675,12.6675,9.33,12.33,9.33,12.33
1041654549_2808585923,1041654549_2808585923-002-005,1/IN/ml/1041654549_2808585923/vocal.ogg,1/IN/ml/1041654549_2808585923/background.m4a,1/IN/ml/1041654549_2808585923/mix.m4a,11.1675,14.1675,10.83,13.83,10.83,13.83
1041654549_2808585923,1041654549_2808585923-002-006,1/IN/ml/1041654549_2808585923/vocal.ogg,1/IN/ml/1041654549_2808585923/background.m4a,1/IN/ml/1041654549_2808585923/mix.m4a,12.6675,15.6675,12.33,15.33,12.33,15.33
1041654549_2808585923,1041654549_2808585923-002-007,1/IN/ml/1041654549_2808585923/vocal.ogg,1/IN/ml/1041654549_2808585923/background.m4a,1/IN/ml/1041654549_2808585923/mix.m4a,14.1675,17.1675,13.83,16.83,13.83,16.83
1043192663_2973524374,1043192663_2973524374-001-000,1/IN/ml/1043192663_2973524374/vocal.ogg,1/IN/ml/1043192663_2973524374/background.m4a,1/IN/ml/1043192663_2973524374/mix.m4a,0.5875,3.5875,0.0,3.0,0.0,3.0
1043192663_2973524374,1043192663_2973524374-001-001,1/IN/ml/1043192663_2973524374/vocal.ogg,1/IN/ml/1043192663_2973524374/background.m4a,1/IN/ml/1043192663_2973524374/mix.m4a,2.0875,5.0875,1.5,4.5,1.5,4.5
1043192663_2973524374,1043192663_2973524374-001-002,1/IN/ml/1043192663_2973524374/vocal.ogg,1/IN/ml/1043192663_2973524374/background.m4a,1/IN/ml/1043192663_2973524374/mix.m4a,3.5875,6.5875,3.0,6.0,3.0,6.0
1043192663_2973524374,1043192663_2973524374-001-003,1/IN/ml/1043192663_2973524374/vocal.ogg,1/IN/ml/1043192663_2973524374/background.m4a,1/IN/ml/1043192663_2973524374/mix.m4a,5.0875,8.0875,4.5,7.5,4.5,7.5
1043192663_2973524374,1043192663_2973524374-001-004,1/IN/ml/1043192663_2973524374/vocal.ogg,1/IN/ml/1043192663_2973524374/background.m4a,1/IN/ml/1043192663_2973524374/mix.m4a,6.5875,9.5875,6.0,9.0,6.0,9.0
1043192663_2973524374,1043192663_2973524374-001-005,1/IN/ml/1043192663_2973524374/vocal.ogg,1/IN/ml/1043192663_2973524374/background.m4a,1/IN/ml/1043192663_2973524374/mix.m4a,8.0875,11.0875,7.5,10.5,7.5,10.5
1043192663_2973524374,1043192663_2973524374-001-006,1/IN/ml/1043192663_2973524374/vocal.ogg,1/IN/ml/1043192663_2973524374/background.m4a,1/IN/ml/1043192663_2973524374/mix.m4a,9.5875,12.5875,9.0,12.0,9.0,12.0
1043192663_2973524374,1043192663_2973524374-001-007,1/IN/ml/1043192663_2973524374/vocal.ogg,1/IN/ml/1043192663_2973524374/background.m4a,1/IN/ml/1043192663_2973524374/mix.m4a,11.0875,14.0875,10.5,13.5,10.5,13.5
1043192663_2973524374,1043192663_2973524374-001-008,1/IN/ml/1043192663_2973524374/vocal.ogg,1/IN/ml/1043192663_2973524374/background.m4a,1/IN/ml/1043192663_2973524374/mix.m4a,12.5875,15.5875,12.0,15.0,12.0,15.0
1043192663_2973524374,1043192663_2973524374-001-009,1/IN/ml/1043192663_2973524374/vocal.ogg,1/IN/ml/1043192663_2973524374/background.m4a,1/IN/ml/1043192663_2973524374/mix.m4a,14.0875,17.0875,13.5,16.5,13.5,16.5
1043192663_2973524374,1043192663_2973524374-001-010,1/IN/ml/1043192663_2973524374/vocal.ogg,1/IN/ml/1043192663_2973524374/background.m4a,1/IN/ml/1043192663_2973524374/mix.m4a,15.5875,18.5875,15.0,18.0,15.0,18.0
1043192663_2973524374,1043192663_2973524374-001-011,1/IN/ml/1043192663_2973524374/vocal.ogg,1/IN/ml/1043192663_2973524374/background.m4a,1/IN/ml/1043192663_2973524374/mix.m4a,17.0875,20.0875,16.5,19.5,16.5,19.5
1043192663_2973524374,1043192663_2973524374-001-012,1/IN/ml/1043192663_2973524374/vocal.ogg,1/IN/ml/1043192663_2973524374/background.m4a,1/IN/ml/1043192663_2973524374/mix.m4a,18.5875,21.5875,18.0,21.0,18.0,21.0
1043192663_2973524374,1043192663_2973524374-001-013,1/IN/ml/1043192663_2973524374/vocal.ogg,1/IN/ml/1043192663_2973524374/background.m4a,1/IN/ml/1043192663_2973524374/mix.m4a,20.0875,23.0875,19.5,22.5,19.5,22.5
1043192663_2973524374,1043192663_2973524374-001-014,1/IN/ml/1043192663_2973524374/vocal.ogg,1/IN/ml/1043192663_2973524374/background.m4a,1/IN/ml/1043192663_2973524374/mix.m4a,21.5875,24.5875,21.0,24.0,21.0,24.0
1043192663_2973524374,1043192663_2973524374-001-015,1/IN/ml/1043192663_2973524374/vocal.ogg,1/IN/ml/1043192663_2973524374/background.m4a,1/IN/ml/1043192663_2973524374/mix.m4a,23.0875,26.0875,22.5,25.5,22.5,25.5
1043192663_2973524374,1043192663_2973524374-001-016,1/IN/ml/1043192663_2973524374/vocal.ogg,1/IN/ml/1043192663_2973524374/background.m4a,1/IN/ml/1043192663_2973524374/mix.m4a,24.5875,27.5875,24.0,27.0,24.0,27.0
1043192663_2973524374,1043192663_2973524374-001-017,1/IN/ml/1043192663_2973524374/vocal.ogg,1/IN/ml/1043192663_2973524374/background.m4a,1/IN/ml/1043192663_2973524374/mix.m4a,26.0875,29.0875,25.5,28.5,25.5,28.5
1685190347_2713020593,1685190347_2713020593-001-000,1/CA/pa/1685190347_2713020593/vocal.ogg,1/CA/pa/1685190347_2713020593/background.m4a,1/CA/pa/1685190347_2713020593/mix.m4a,0.4375,3.4375,0.3,3.3,0.3,3.3
1685190347_2713020593,1685190347_2713020593-001-001,1/CA/pa/1685190347_2713020593/vocal.ogg,1/CA/pa/1685190347_2713020593/background.m4a,1/CA/pa/1685190347_2713020593/mix.m4a,1.9375,4.9375,1.8,4.8,1.8,4.8
1685190347_2713020593,1685190347_2713020593-001-002,1/CA/pa/1685190347_2713020593/vocal.ogg,1/CA/pa/1685190347_2713020593/background.m4a,1/CA/pa/1685190347_2713020593/mix.m4a,3.4375,6.4375,3.3,6.3,3.3,6.3
1685190347_2713020593,1685190347_2713020593-001-003,1/CA/pa/1685190347_2713020593/vocal.ogg,1/CA/pa/1685190347_2713020593/background.m4a,1/CA/pa/1685190347_2713020593/mix.m4a,4.9375,7.9375,4.8,7.8,4.8,7.8
1685190347_2713020593,1685190347_2713020593-001-004,1/CA/pa/1685190347_2713020593/vocal.ogg,1/CA/pa/1685190347_2713020593/background.m4a,1/CA/pa/1685190347_2713020593/mix.m4a,6.4375,9.4375,6.3,9.3,6.3,9.3
1685190347_2713020593,1685190347_2713020593-001-005,1/CA/pa/1685190347_2713020593/vocal.ogg,1/CA/pa/1685190347_2713020593/background.m4a,1/CA/pa/1685190347_2713020593/mix.m4a,7.9375,10.9375,7.8,10.8,7.8,10.8
1685190347_2713020593,1685190347_2713020593-001-006,1/CA/pa/1685190347_2713020593/vocal.ogg,1/CA/pa/1685190347_2713020593/background.m4a,1/CA/pa/1685190347_2713020593/mix.m4a,9.4375,12.4375,9.3,12.3,9.3,12.3
1685190347_2713020593,1685190347_2713020593-001-007,1/CA/pa/1685190347_2713020593/vocal.ogg,1/CA/pa/1685190347_2713020593/background.m4a,1/CA/pa/1685190347_2713020593/mix.m4a,10.9375,13.9375,10.8,13.8,10.8,13.8
1685190347_2713020593,1685190347_2713020593-001-008,1/CA/pa/1685190347_2713020593/vocal.ogg,1/CA/pa/1685190347_2713020593/background.m4a,1/CA/pa/1685190347_2713020593/mix.m4a,12.4375,15.4375,12.3,15.3,12.3,15.3
1685190347_2713020593,1685190347_2713020593-001-009,1/CA/pa/1685190347_2713020593/vocal.ogg,1/CA/pa/1685190347_2713020593/background.m4a,1/CA/pa/1685190347_2713020593/mix.m4a,13.9375,16.9375,13.8,16.8,13.8,16.8
1685190347_2713020593,1685190347_2713020593-001-010,1/CA/pa/1685190347_2713020593/vocal.ogg,1/CA/pa/1685190347_2713020593/background.m4a,1/CA/pa/1685190347_2713020593/mix.m4a,15.4375,18.4375,15.3,18.3,15.3,18.3
1685190347_2713020593,1685190347_2713020593-001-011,1/CA/pa/1685190347_2713020593/vocal.ogg,1/CA/pa/1685190347_2713020593/background.m4a,1/CA/pa/1685190347_2713020593/mix.m4a,16.9375,19.9375,16.8,19.8,16.8,19.8
1685190347_2713020593,1685190347_2713020593-001-012,1/CA/pa/1685190347_2713020593/vocal.ogg,1/CA/pa/1685190347_2713020593/background.m4a,1/CA/pa/1685190347_2713020593/mix.m4a,18.4375,21.4375,18.3,21.3,18.3,21.3
1685190347_2713020593,1685190347_2713020593-001-013,1/CA/pa/1685190347_2713020593/vocal.ogg,1/CA/pa/1685190347_2713020593/background.m4a,1/CA/pa/1685190347_2713020593/mix.m4a,19.9375,22.9375,19.8,22.8,19.8,22.8
1685190347_2713020593,1685190347_2713020593-001-014,1/CA/pa/1685190347_2713020593/vocal.ogg,1/CA/pa/1685190347_2713020593/background.m4a,1/CA/pa/1685190347_2713020593/mix.m4a,21.4375,24.4375,21.3,24.3,21.3,24.3
1685190347_2713020593,1685190347_2713020593-001-015,1/CA/pa/1685190347_2713020593/vocal.ogg,1/CA/pa/1685190347_2713020593/background.m4a,1/CA/pa/1685190347_2713020593/mix.m4a,22.9375,25.9375,22.8,25.8,22.8,25.8
1685190347_2713020593,1685190347_2713020593-001-016,1/CA/pa/1685190347_2713020593/vocal.ogg,1/CA/pa/1685190347_2713020593/background.m4a,1/CA/pa/1685190347_2713020593/mix.m4a,24.4375,27.4375,24.3,27.3,24.3,27.3
1685190347_2713020593,1685190347_2713020593-001-017,1/CA/pa/1685190347_2713020593/vocal.ogg,1/CA/pa/1685190347_2713020593/background.m4a,1/CA/pa/1685190347_2713020593/mix.m4a,25.9375,28.9375,25.8,28.8,25.8,28.8
1066754152_2916924402,1066754152_2916924402-002-000,1/IN/ml/1066754152_2916924402/vocal.ogg,1/IN/ml/1066754152_2916924402/background.m4a,1/IN/ml/1066754152_2916924402/mix.m4a,4.4075,7.4075,4.2,7.2,4.2,7.2
1066754152_2916924402,1066754152_2916924402-002-001,1/IN/ml/1066754152_2916924402/vocal.ogg,1/IN/ml/1066754152_2916924402/background.m4a,1/IN/ml/1066754152_2916924402/mix.m4a,5.9075,8.9075,5.7,8.7,5.7,8.7
1066754152_2916924402,1066754152_2916924402-002-002,1/IN/ml/1066754152_2916924402/vocal.ogg,1/IN/ml/1066754152_2916924402/background.m4a,1/IN/ml/1066754152_2916924402/mix.m4a,7.4075,10.4075,7.2,10.2,7.2,10.2
1066754152_2916924402,1066754152_2916924402-002-003,1/IN/ml/1066754152_2916924402/vocal.ogg,1/IN/ml/1066754152_2916924402/background.m4a,1/IN/ml/1066754152_2916924402/mix.m4a,8.907499999999999,11.9075,8.7,11.7,8.7,11.7
1066754152_2916924402,1066754152_2916924402-002-004,1/IN/ml/1066754152_2916924402/vocal.ogg,1/IN/ml/1066754152_2916924402/background.m4a,1/IN/ml/1066754152_2916924402/mix.m4a,10.407499999999999,13.4075,10.2,13.2,10.2,13.2
1066754152_2916924402,1066754152_2916924402-002-005,1/IN/ml/1066754152_2916924402/vocal.ogg,1/IN/ml/1066754152_2916924402/background.m4a,1/IN/ml/1066754152_2916924402/mix.m4a,11.907499999999999,14.9075,11.7,14.7,11.7,14.7
1066754152_2916924402,1066754152_2916924402-002-006,1/IN/ml/1066754152_2916924402/vocal.ogg,1/IN/ml/1066754152_2916924402/background.m4a,1/IN/ml/1066754152_2916924402/mix.m4a,13.407499999999999,16.4075,13.2,16.2,13.2,16.2
1258373037_3010506012,1258373037_3010506012-002-000,1/IN/ml/1258373037_3010506012/vocal.ogg,1/IN/ml/1258373037_3010506012/background.m4a,1/IN/ml/1258373037_3010506012/mix.m4a,9.7375,12.7375,9.33,12.33,9.33,12.33
1258373037_3010506012,1258373037_3010506012-002-001,1/IN/ml/1258373037_3010506012/vocal.ogg,1/IN/ml/1258373037_3010506012/background.m4a,1/IN/ml/1258373037_3010506012/mix.m4a,11.2375,14.2375,10.83,13.83,10.83,13.83
1258373037_3010506012,1258373037_3010506012-003-000,1/IN/ml/1258373037_3010506012/vocal.ogg,1/IN/ml/1258373037_3010506012/background.m4a,1/IN/ml/1258373037_3010506012/mix.m4a,17.447499999999998,20.4475,17.04,20.04,17.04,20.04
1258373037_3010506012,1258373037_3010506012-003-001,1/IN/ml/1258373037_3010506012/vocal.ogg,1/IN/ml/1258373037_3010506012/background.m4a,1/IN/ml/1258373037_3010506012/mix.m4a,18.947499999999998,21.9475,18.54,21.54,18.54,21.54
1258373037_3010506012,1258373037_3010506012-003-002,1/IN/ml/1258373037_3010506012/vocal.ogg,1/IN/ml/1258373037_3010506012/background.m4a,1/IN/ml/1258373037_3010506012/mix.m4a,20.447499999999998,23.4475,20.04,23.04,20.04,23.04
1258373037_3010506012,1258373037_3010506012-003-003,1/IN/ml/1258373037_3010506012/vocal.ogg,1/IN/ml/1258373037_3010506012/background.m4a,1/IN/ml/1258373037_3010506012/mix.m4a,21.947499999999998,24.9475,21.54,24.54,21.54,24.54
1258373037_3010506012,1258373037_3010506012-003-004,1/IN/ml/1258373037_3010506012/vocal.ogg,1/IN/ml/1258373037_3010506012/background.m4a,1/IN/ml/1258373037_3010506012/mix.m4a,23.447499999999998,26.4475,23.04,26.04,23.04,26.04
1258373037_3010506012,1258373037_3010506012-003-005,1/IN/ml/1258373037_3010506012/vocal.ogg,1/IN/ml/1258373037_3010506012/background.m4a,1/IN/ml/1258373037_3010506012/mix.m4a,24.947499999999998,27.9475,24.54,27.54,24.54,27.54
1258373037_3010506012,1258373037_3010506012-003-006,1/IN/ml/1258373037_3010506012/vocal.ogg,1/IN/ml/1258373037_3010506012/background.m4a,1/IN/ml/1258373037_3010506012/mix.m4a,26.447499999999998,29.4475,26.04,29.04,26.04,29.04
1015278835_2746511654,1015278835_2746511654-001-000,1/IN/ml/1015278835_2746511654/vocal.ogg,1/IN/ml/1015278835_2746511654/background.m4a,1/IN/ml/1015278835_2746511654/mix.m4a,3.1374999999999997,6.1375,3.03,6.03,3.03,6.03
1015278835_2746511654,1015278835_2746511654-002-000,1/IN/ml/1015278835_2746511654/vocal.ogg,1/IN/ml/1015278835_2746511654/background.m4a,1/IN/ml/1015278835_2746511654/mix.m4a,12.8275,15.8275,12.72,15.72,12.72,15.72
1015278835_2746511654,1015278835_2746511654-002-001,1/IN/ml/1015278835_2746511654/vocal.ogg,1/IN/ml/1015278835_2746511654/background.m4a,1/IN/ml/1015278835_2746511654/mix.m4a,14.3275,17.3275,14.22,17.22,14.22,17.22
1015278835_2746511654,1015278835_2746511654-002-002,1/IN/ml/1015278835_2746511654/vocal.ogg,1/IN/ml/1015278835_2746511654/background.m4a,1/IN/ml/1015278835_2746511654/mix.m4a,15.8275,18.8275,15.72,18.72,15.72,18.72
1015278835_2746511654,1015278835_2746511654-002-003,1/IN/ml/1015278835_2746511654/vocal.ogg,1/IN/ml/1015278835_2746511654/background.m4a,1/IN/ml/1015278835_2746511654/mix.m4a,17.3275,20.3275,17.22,20.22,17.22,20.22
1015278835_2746511654,1015278835_2746511654-002-004,1/IN/ml/1015278835_2746511654/vocal.ogg,1/IN/ml/1015278835_2746511654/background.m4a,1/IN/ml/1015278835_2746511654/mix.m4a,18.8275,21.8275,18.72,21.72,18.72,21.72
1015278835_2746511654,1015278835_2746511654-004-000,1/IN/ml/1015278835_2746511654/vocal.ogg,1/IN/ml/1015278835_2746511654/background.m4a,1/IN/ml/1015278835_2746511654/mix.m4a,23.5975,26.5975,23.49,26.49,23.49,26.49
1015278835_2746511654,1015278835_2746511654-004-001,1/IN/ml/1015278835_2746511654/vocal.ogg,1/IN/ml/1015278835_2746511654/background.m4a,1/IN/ml/1015278835_2746511654/mix.m4a,25.0975,28.0975,24.99,27.99,24.99,27.99
1015278835_2746511654,1015278835_2746511654-004-002,1/IN/ml/1015278835_2746511654/vocal.ogg,1/IN/ml/1015278835_2746511654/background.m4a,1/IN/ml/1015278835_2746511654/mix.m4a,26.5975,29.5975,26.49,29.49,26.49,29.49
1460133588_2801360536,1460133588_2801360536-001-000,1/IN/pa/1460133588_2801360536/vocal.ogg,1/IN/pa/1460133588_2801360536/background.m4a,1/IN/pa/1460133588_2801360536/mix.m4a,0.0875,3.0875,0.0,3.0,0.0,3.0
1460133588_2801360536,1460133588_2801360536-001-001,1/IN/pa/1460133588_2801360536/vocal.ogg,1/IN/pa/1460133588_2801360536/background.m4a,1/IN/pa/1460133588_2801360536/mix.m4a,1.5875,4.5875,1.5,4.5,1.5,4.5
1460133588_2801360536,1460133588_2801360536-001-002,1/IN/pa/1460133588_2801360536/vocal.ogg,1/IN/pa/1460133588_2801360536/background.m4a,1/IN/pa/1460133588_2801360536/mix.m4a,3.0875,6.0875,3.0,6.0,3.0,6.0
1460133588_2801360536,1460133588_2801360536-001-003,1/IN/pa/1460133588_2801360536/vocal.ogg,1/IN/pa/1460133588_2801360536/background.m4a,1/IN/pa/1460133588_2801360536/mix.m4a,4.5875,7.5875,4.5,7.5,4.5,7.5
1460133588_2801360536,1460133588_2801360536-001-004,1/IN/pa/1460133588_2801360536/vocal.ogg,1/IN/pa/1460133588_2801360536/background.m4a,1/IN/pa/1460133588_2801360536/mix.m4a,6.0875,9.0875,6.0,9.0,6.0,9.0
1460133588_2801360536,1460133588_2801360536-001-005,1/IN/pa/1460133588_2801360536/vocal.ogg,1/IN/pa/1460133588_2801360536/background.m4a,1/IN/pa/1460133588_2801360536/mix.m4a,7.5875,10.5875,7.5,10.5,7.5,10.5
1460133588_2801360536,1460133588_2801360536-001-006,1/IN/pa/1460133588_2801360536/vocal.ogg,1/IN/pa/1460133588_2801360536/background.m4a,1/IN/pa/1460133588_2801360536/mix.m4a,9.0875,12.0875,9.0,12.0,9.0,12.0
1460133588_2801360536,1460133588_2801360536-001-007,1/IN/pa/1460133588_2801360536/vocal.ogg,1/IN/pa/1460133588_2801360536/background.m4a,1/IN/pa/1460133588_2801360536/mix.m4a,10.5875,13.5875,10.5,13.5,10.5,13.5
1460133588_2801360536,1460133588_2801360536-001-008,1/IN/pa/1460133588_2801360536/vocal.ogg,1/IN/pa/1460133588_2801360536/background.m4a,1/IN/pa/1460133588_2801360536/mix.m4a,12.0875,15.0875,12.0,15.0,12.0,15.0
1460133588_2801360536,1460133588_2801360536-004-000,1/IN/pa/1460133588_2801360536/vocal.ogg,1/IN/pa/1460133588_2801360536/background.m4a,1/IN/pa/1460133588_2801360536/mix.m4a,16.4975,19.4975,16.41,19.41,16.41,19.41
1460133588_2801360536,1460133588_2801360536-004-001,1/IN/pa/1460133588_2801360536/vocal.ogg,1/IN/pa/1460133588_2801360536/background.m4a,1/IN/pa/1460133588_2801360536/mix.m4a,17.9975,20.9975,17.91,20.91,17.91,20.91
1460133588_2801360536,1460133588_2801360536-004-002,1/IN/pa/1460133588_2801360536/vocal.ogg,1/IN/pa/1460133588_2801360536/background.m4a,1/IN/pa/1460133588_2801360536/mix.m4a,19.4975,22.4975,19.41,22.41,19.41,22.41
1460133588_2801360536,1460133588_2801360536-004-003,1/IN/pa/1460133588_2801360536/vocal.ogg,1/IN/pa/1460133588_2801360536/background.m4a,1/IN/pa/1460133588_2801360536/mix.m4a,20.9975,23.9975,20.91,23.91,20.91,23.91
1460133588_2801360536,1460133588_2801360536-004-004,1/IN/pa/1460133588_2801360536/vocal.ogg,1/IN/pa/1460133588_2801360536/background.m4a,1/IN/pa/1460133588_2801360536/mix.m4a,22.4975,25.4975,22.41,25.41,22.41,25.41
1460133588_2801360536,1460133588_2801360536-004-005,1/IN/pa/1460133588_2801360536/vocal.ogg,1/IN/pa/1460133588_2801360536/background.m4a,1/IN/pa/1460133588_2801360536/mix.m4a,23.9975,26.9975,23.91,26.91,23.91,26.91
1460133588_2801360536,1460133588_2801360536-004-006,1/IN/pa/1460133588_2801360536/vocal.ogg,1/IN/pa/1460133588_2801360536/background.m4a,1/IN/pa/1460133588_2801360536/mix.m4a,25.4975,28.4975,25.41,28.41,25.41,28.41
1460133588_2801360536,1460133588_2801360536-004-007,1/IN/pa/1460133588_2801360536/vocal.ogg,1/IN/pa/1460133588_2801360536/background.m4a,1/IN/pa/1460133588_2801360536/mix.m4a,26.9975,29.9975,26.91,29.91,26.91,29.91
1000435036_2707886865,1000435036_2707886865-001-000,1/TW/zh-Hans/1000435036_2707886865/vocal.ogg,1/TW/zh-Hans/1000435036_2707886865/background.m4a,1/TW/zh-Hans/1000435036_2707886865/mix.m4a,2.4074999999999998,5.4075,1.74,4.74,1.74,4.74
1000435036_2707886865,1000435036_2707886865-001-001,1/TW/zh-Hans/1000435036_2707886865/vocal.ogg,1/TW/zh-Hans/1000435036_2707886865/background.m4a,1/TW/zh-Hans/1000435036_2707886865/mix.m4a,3.9075,6.9075,3.24,6.24,3.24,6.24
1000435036_2707886865,1000435036_2707886865-001-002,1/TW/zh-Hans/1000435036_2707886865/vocal.ogg,1/TW/zh-Hans/1000435036_2707886865/background.m4a,1/TW/zh-Hans/1000435036_2707886865/mix.m4a,5.407500000000001,8.4075,4.74,7.74,4.74,7.74
